trade_date,上证综指,深证成指,沪深300,创业板指,上证50,中证500,中小板指,上证180
2018-12-28,2493.8962,7239.7891,3010.6536,1250.5254,2293.0985,4168.0363,4703.0275,6808.7962
2019-01-02,2465.291,7149.2665,2969.5353,1228.7668,2262.7908,4131.9567,4647.544,6717.2524
2019-01-03,2464.3628,7089.4406,2964.8421,1214.4969,2269.243,4112.807,4588.083,6726.1623
2019-01-04,2514.8682,7284.8403,3035.8741,1245.1567,2314.6466,4210.8786,4716.4717,6875.2246
2019-01-07,2533.0887,7400.2046,3054.303,1268.0583,2314.3193,4288.3234,4814.2228,6898.0731
2019-01-08,2526.4622,7391.6482,3047.7035,1263.5102,2305.1708,4277.2967,4813.603,6875.6125
2019-01-09,2544.3449,7447.9348,3078.4759,1262.5167,2332.7192,4288.7717,4845.7867,6940.6492
2019-01-10,2535.0985,7428.6136,3072.6864,1258.9886,2331.8507,4281.8606,4838.2431,6925.8225
2019-01-11,2553.8313,7474.0087,3094.7782,1261.5603,2354.4987,4314.8757,4863.6262,6980.1147
2019-01-14,2535.7653,7409.1991,3067.7845,1245.9994,2331.1358,4286.5474,4819.697,6918.3109
2019-01-15,2570.3449,7547.3485,3127.9904,1266.2745,2378.3696,4347.3555,4905.2044,7051.8502
2019-01-16,2570.4221,7540.4503,3128.6517,1267.3048,2381.2178,4336.8779,4893.0449,7052.1331
2019-01-17,2559.637,7470.3551,3111.4168,1251.4137,2371.3481,4303.7308,4850.1956,7019.9461
2019-01-18,2596.0056,7581.3888,3168.1739,1269.5046,2417.363,4347.8112,4926.2726,7148.4682
2019-01-21,2610.5094,7626.2354,3185.6364,1274.7889,2432.487,4373.6333,4960.9607,7184.8386
2019-01-22,2579.7041,7516.7863,3143.3171,1252.2391,2401.233,4308.2518,4890.7769,7091.8442
2019-01-23,2581.0041,7523.7737,3141.0532,1251.1266,2397.0493,4315.6846,4887.2433,7085.6503
2019-01-24,2591.6935,7573.5246,3158.7817,1265.1607,2411.5621,4338.17,4920.1115,7127.4145
2019-01-25,2601.7234,7595.4528,3184.4696,1265.4942,2441.64,4318.4417,4945.273,7186.737
2019-01-28,2596.9767,7589.5808,3183.7777,1259.7432,2437.0261,4307.2196,4954.6342,7178.49
2019-01-29,2594.2536,7551.3,3193.9698,1243.5918,2455.8968,4254.2875,4904.7122,7207.8951
2019-01-30,2575.5756,7470.4715,3168.4829,1230.8193,2440.0146,4211.6235,4842.9701,7161.9986
2019-01-31,2584.5724,7479.2153,3201.6331,1227.9878,2483.4709,4176.4739,4836.6131,7241.9589
2019-02-01,2618.2323,7683.9971,3247.3971,1271.2746,2499.6442,4294.2696,5004.4894,7319.4839
2019-02-11,2653.896,7919.046,3306.4725,1316.0984,2527.4736,4402.8668,5174.3677,7418.3205
2019-02-12,2671.8937,8010.0746,3330.3353,1332.2704,2533.1817,4439.485,5224.8096,7456.0209
2019-02-13,2721.0683,8171.2065,3397.0276,1357.6657,2580.6116,4512.4088,5334.671,7600.1249
2019-02-14,2719.6999,8219.9611,3402.1403,1361.9384,2576.3062,4532.1699,5378.7383,7595.4277
2019-02-15,2682.385,8125.6347,3338.7047,1357.8362,2517.4622,4502.7348,5313.9878,7451.4119
2019-02-18,2754.3566,8446.9182,3445.7448,1413.6002,2582.8512,4660.999,5540.0665,7667.1924
2019-02-19,2755.6459,8440.8701,3439.6078,1406.0375,2579.0463,4667.2836,5534.3887,7659.6804
2019-02-20,2761.2189,8473.4267,3451.9273,1408.3818,2588.166,4667.6243,5565.935,7680.8377
2019-02-21,2751.8012,8451.71,3442.7056,1412.535,2577.2255,4659.1431,5552.5682,7658.9957
2019-02-22,2804.2262,8651.1965,3520.1182,1456.2989,2623.0736,4777.2977,5688.8799,7834.7932
2019-02-25,2961.2834,9134.5806,3729.4831,1536.3711,2787.6987,5044.3466,5985.306,8315.4882
2019-02-26,2941.5163,9089.0405,3684.6935,1546.9869,2733.9005,5038.5435,5964.7768,8199.2511
2019-02-27,2953.8242,9005.7655,3678.3921,1520.4193,2750.3391,5017.8842,5881.4795,8213.0961
2019-02-28,2940.9538,9031.9266,3669.3703,1535.6804,2743.9716,5025.2913,5893.693,8173.6052
2019-03-01,2994.005,9167.65,3749.7143,1567.8731,2819.4681,5067.225,5939.921,8367.7762
2019-03-04,3027.5755,9384.4154,3794.104,1619.7099,2832.5878,5158.2467,6074.0165,8427.6242
2019-03-05,3054.2466,9595.743,3816.0132,1676.5659,2828.8685,5295.2878,6215.879,8444.3977
2019-03-06,3102.0991,9700.4936,3848.0903,1700.4964,2840.2717,5390.0294,6274.2231,8526.9967
2019-03-07,3106.4179,9678.1144,3808.8497,1692.4163,2789.7001,5458.6153,6244.1368,8448.3751
2019-03-08,2969.8614,9363.7241,3657.579,1654.4853,2685.592,5245.6999,6081.0536,8095.8772
2019-03-11,3026.9925,9704.3276,3729.9546,1727.8014,2708.5982,5456.381,6317.7178,8212.6584
2019-03-12,3060.3073,9841.2387,3755.3519,1773.4325,2719.7727,5551.0029,6401.2135,8270.9772
2019-03-13,3026.9513,9592.055,3724.1941,1693.8604,2723.9618,5424.8642,6212.2328,8235.776
2019-03-14,2990.685,9417.9265,3698.4858,1650.1862,2729.1324,5298.5024,6112.5945,8190.5094
2019-03-15,3021.7512,9550.5379,3745.005,1662.6229,2755.8053,5359.0087,6198.5599,8276.9893
2019-03-18,3096.4176,9843.4297,3851.7479,1707.056,2825.1837,5501.183,6367.8358,8499.3573
2019-03-19,3090.975,9839.744,3833.9626,1708.8743,2806.8964,5522.1801,6358.4758,8456.2797
2019-03-20,3090.6403,9800.6038,3835.4397,1687.9,2812.9179,5515.7856,6324.8324,8468.3443
2019-03-21,3101.455,9869.7968,3836.8913,1703.8545,2802.9647,5589.478,6365.4302,8467.8107
2019-03-22,3104.1487,9879.2204,3833.8013,1693.8654,2795.3909,5622.1402,6367.4676,8450.7482
2019-03-25,3043.0313,9701.6954,3742.8252,1668.8413,2718.1807,5549.6711,6244.2135,8244.8366
2019-03-26,2997.0954,9513.0018,3700.4388,1630.1903,2706.1537,5394.8787,6126.4329,8160.7217
2019-03-27,3022.7196,9609.4352,3743.3878,1637.7728,2741.5907,5447.8795,6175.5434,8251.435
2019-03-28,2994.9434,9546.5072,3728.3953,1626.8187,2733.9743,5370.1234,6137.7041,8213.3546
2019-03-29,3090.758,9906.8639,3872.3412,1693.5475,2838.5054,5547.6561,6379.9772,8533.6204
2019-04-01,3170.361,10267.7017,3973.928,1760.892,2892.619,5757.8379,6610.0657,8734.3148
2019-04-02,3176.8227,10260.3595,3971.2852,1754.1565,2888.5304,5775.5497,6596.5835,8739.2024
2019-04-03,3216.2952,10340.5131,4022.1566,1768.1781,2920.0013,5836.0369,6649.5263,8864.6684
2019-04-04,3246.5714,10415.7993,4062.2309,1777.2628,2951.9848,5871.5575,6662.7426,8957.266
2019-04-08,3244.8103,10351.8655,4057.2286,1739.6551,2962.2749,5847.6296,6580.0516,8959.029
2019-04-09,3239.6639,10436.6165,4075.4301,1741.1706,2967.5136,5858.0464,6589.3807,8960.0314
2019-04-10,3241.9299,10435.08,4085.847,1726.6364,2979.0985,5850.7609,6574.228,8984.2309
2019-04-11,3189.9619,10158.4004,3997.5778,1691.1042,2928.4268,5727.1749,6413.6263,8824.3361
2019-04-12,3188.6256,10132.337,3988.6168,1695.7294,2920.5151,5714.3676,6411.3808,8807.1472
2019-04-15,3177.7866,10053.7599,3975.5244,1666.8971,2924.9257,5655.9825,6356.7514,8784.6405
2019-04-16,3253.5978,10287.6409,4085.7891,1697.5287,3023.0253,5777.0111,6497.4825,9037.2397
2019-04-17,3263.1179,10344.4287,4087.2398,1717.4373,3017.4162,5807.7288,6533.6438,9029.6838
2019-04-18,3250.2012,10287.6651,4072.0753,1704.5468,3004.9245,5775.171,6476.8227,9004.301
2019-04-19,3270.7973,10418.241,4120.6078,1715.7952,3042.4321,5810.1798,6530.4122,9092.9107
2019-04-22,3215.0426,10224.3066,4025.6109,1697.5121,2970.488,5723.0417,6417.323,8887.0195
2019-04-23,3198.5938,10124.6598,4019.0053,1683.8,2978.8451,5628.0624,6348.084,8886.2821
2019-04-24,3201.6137,10236.2709,4030.0887,1718.8461,2974.8473,5679.7256,6412.0668,8895.3247
2019-04-25,3123.8261,9907.6247,3941.816,1669.9777,2927.995,5458.4194,6221.7976,8724.4705
2019-04-26,3086.3989,9780.8219,3889.2748,1657.8243,2892.8568,5408.0306,6102.3631,8617.2516
2019-04-29,3062.4985,9622.4933,3900.3339,1615.6164,2939.405,5265.6011,6013.2336,8673.1352
2019-04-30,3078.3389,9674.5346,3913.211,1623.7819,2945.2438,5307.56,6044.436,8702.2584
2019-05-06,2906.464,8943.5206,3684.6168,1494.8864,2805.0354,4908.7984,5605.2774,8240.224
2019-05-07,2926.3908,9089.4581,3720.6684,1504.1637,2806.2577,4973.4043,5689.1142,8283.6017
2019-05-08,2893.7567,9002.5326,3667.4574,1481.873,2758.2435,4947.7419,5633.4078,8154.0003
2019-05-09,2850.9537,8877.3072,3599.7001,1469.4755,2698.7804,4888.4128,5540.277,8000.2025
2019-05-10,2939.2106,9235.3885,3730.4513,1533.8712,2793.7589,5064.323,5742.9355,8282.089
2019-05-13,2903.7131,9103.3625,3668.7255,1503.0646,2741.1118,5005.9044,5618.8276,8139.4833
2019-05-14,2883.6107,9038.3643,3645.1503,1494.6033,2724.7337,4965.6124,5570.4159,8086.8823
2019-05-15,2938.6781,9259.0294,3727.0923,1528.6912,2783.5439,5076.555,5700.0699,8257.3076
2019-05-16,2955.711,9293.3238,3743.9635,1533.6697,2791.4146,5108.3588,5713.2825,8300.3518
2019-05-17,2882.2962,9000.1885,3648.7609,1478.7481,2735.2124,4942.5792,5546.3337,8102.9913
2019-05-20,2870.6046,8916.1069,3617.7924,1469.311,2715.4315,4923.5589,5473.1685,8047.993
2019-05-21,2905.9688,9087.5211,3666.7762,1493.7156,2739.7852,5009.8725,5597.9129,8138.1557
2019-05-22,2891.7046,9041.2237,3649.3796,1488.6266,2725.7343,4976.3929,5559.0901,8102.5689
2019-05-23,2852.5153,8809.5348,3583.9646,1451.2448,2685.9336,4872.9202,5395.8263,7985.0313
2019-05-24,2852.9948,8776.7655,3593.9139,1443.7467,2702.0252,4841.7573,5357.3367,8010.0201
2019-05-27,2892.3782,8979.8265,3637.1971,1491.9516,2722.3345,4962.947,5494.6142,8093.3781
2019-05-28,2909.9106,9035.6934,3672.2605,1505.163,2748.7987,4955.4855,5529.9458,8168.0155
2019-05-29,2914.6964,9010.358,3663.909,1497.8922,2755.8081,4956.8638,5508.6655,8164.6857
2019-05-30,2905.8054,8943.349,3641.1833,1485.2423,2742.9635,4926.403,5479.8767,8123.604
2019-05-31,2898.6961,8922.6946,3629.7893,1483.6576,2728.9459,4912.0005,5474.7647,8092.02
2019-06-03,2890.0809,8856.9866,3632.0127,1468.9816,2743.0644,4853.8153,5445.4384,8106.3928
2019-06-04,2862.2803,8748.2714,3598.4666,1456.2678,2721.3139,4795.4129,5382.6452,8038.391
2019-06-05,2861.4181,8746.0462,3597.105,1451.1766,2719.5949,4783.8245,5371.6388,8035.0558
2019-06-06,2827.7978,8584.9395,3564.6778,1416.0552,2706.7621,4678.7844,5262.8667,7978.5656
2019-06-10,2852.1302,8711.7859,3610.7435,1431.3371,2743.3745,4725.2643,5367.9227,8073.0115
2019-06-11,2925.7162,9037.6733,3719.2759,1487.3499,2812.8986,4901.4723,5558.2647,8300.2953
2019-06-12,2909.3796,8954.7162,3691.0957,1473.9007,2796.7319,4863.4922,5513.1803,8246.759
2019-06-13,2910.7406,8951.6065,3685.3933,1479.8305,2794.5361,4877.6505,5507.1754,8242.5974
2019-06-14,2881.9743,8810.1267,3654.8799,1453.9575,2785.6055,4795.5267,5416.5948,8186.5359
2019-06-17,2887.6113,8780.8728,3654.8248,1442.3479,2793.7037,4802.6117,5393.2074,8201.24
2019-06-18,2890.158,8804.3158,3667.6185,1455.7456,2806.454,4797.1468,5413.4377,8228.213
2019-06-19,2917.8029,8925.7291,3715.9381,1469.9874,2842.7358,4858.9164,5514.6394,8332.7352
2019-06-20,2987.1186,9134.9593,3828.5183,1498.0144,2942.6287,4954.7338,5632.9477,8603.1989
2019-06-21,3001.9802,9214.2673,3833.9383,1523.8089,2938.7729,5021.3051,5688.9352,8609.7297
2019-06-24,3008.1479,9212.1172,3841.2659,1514.4648,2949.5176,5024.2046,5685.1739,8634.2195
2019-06-25,2982.0738,9118.1019,3801.3098,1498.4655,2910.1212,4974.9882,5608.3915,8541.4716
2019-06-26,2976.2837,9122.4255,3794.331,1504.5487,2903.4868,4962.5936,5638.7279,8515.7538
2019-06-27,2996.7926,9239.4839,3834.8172,1525.2438,2937.1283,5007.4833,5715.5063,8600.1376
2019-06-28,2978.8784,9178.3135,3825.5873,1511.5071,2930.5982,4950.4798,5678.7454,8579.4137
2019-07-01,3044.9028,9530.4639,3935.8116,1568.1598,3002.9395,5100.2619,5908.0493,8780.4336
2019-07-02,3043.9428,9545.5222,3937.1691,1570.5116,2999.0759,5084.41,5912.9739,8771.1072
2019-07-03,3015.2633,9419.8389,3893.5341,1544.3566,2964.7309,5040.7227,5829.4492,8686.6101
2019-07-04,3005.2488,9368.3046,3873.1019,1532.7435,2953.2719,5025.0207,5770.5547,8640.763
2019-07-05,3011.0588,9443.2151,3893.2025,1547.737,2961.9222,5042.6599,5799.304,8662.2308
2019-07-08,2933.3634,9186.2871,3802.7897,1506.6612,2897.5121,4870.7807,5653.3227,8455.9344
2019-07-09,2928.2295,9198.7851,3793.1297,1517.7927,2881.5517,4881.6235,5652.8527,8423.5753
2019-07-10,2915.3022,9166.1466,3786.739,1510.4346,2878.7812,4843.8649,5623.3607,8406.6447
2019-07-11,2917.7609,9152.7709,3785.221,1514.1994,2887.8313,4844.5474,5599.2774,8411.9429
2019-07-12,2930.5462,9213.3827,3808.7311,1518.0741,2902.1295,4861.5679,5625.7924,8454.0183
2019-07-15,2942.1853,9309.4155,3824.1878,1547.4677,2902.6099,4925.3243,5687.5291,8475.3505
2019-07-16,2937.6168,9283.4086,3806.8449,1545.2729,2884.561,4932.0458,5671.3404,8437.619
2019-07-17,2931.6926,9301.9982,3804.6384,1550.2173,2875.0299,4929.085,5700.581,8422.7525
2019-07-18,2901.1766,9154.6503,3768.4019,1524.4792,2859.1646,4844.1087,5584.2335,8359.7751
2019-07-19,2924.2006,9228.5537,3807.9551,1541.9814,2895.6249,4878.6903,5625.468,8450.9284
2019-07-22,2886.974,9122.6367,3781.6832,1515.9654,2881.9038,4776.5749,5589.9243,8385.1463
2019-07-23,2899.9446,9175.832,3789.9135,1534.9261,2881.0982,4823.9182,5637.5539,8403.4303
2019-07-24,2923.2775,9266.2977,3819.8325,1553.7177,2906.5502,4873.0271,5706.8866,8470.3469
2019-07-25,2937.3601,9344.8177,3851.0665,1566.0771,2931.1758,4891.6432,5777.491,8530.8574
2019-07-26,2944.541,9349.0021,3858.5688,1561.8552,2939.3547,4898.1099,5795.0168,8555.3612
2019-07-29,2941.007,9354.2767,3854.2704,1566.5244,2930.4891,4897.0183,5801.9645,8537.6798
2019-07-30,2952.3383,9399.1014,3870.3176,1580.1286,2944.025,4922.9175,5818.4428,8573.0966
2019-07-31,2932.5058,9326.6147,3835.3589,1570.3934,2912.6612,4903.203,5794.7111,8496.0418
2019-08-01,2908.766,9268.0539,3803.4694,1573.8657,2887.8665,4870.469,5767.1702,8420.4494
2019-08-02,2867.8376,9136.4601,3747.4379,1556.7442,2843.7704,4809.9198,5669.615,8298.4061
2019-08-05,2821.4957,8984.7281,3675.6884,1531.3724,2786.7196,4751.9846,5556.5268,8140.8687
2019-08-06,2777.5559,8859.4705,3636.3289,1507.9105,2760.6799,4650.5627,5490.6174,8049.2862
2019-08-07,2768.6795,8814.744,3621.431,1500.2514,2747.2491,4626.3641,5463.3744,8022.3724
2019-08-08,2794.5523,8919.2764,3669.2936,1522.9742,2786.8715,4656.1009,5521.2239,8127.4768
2019-08-09,2774.7532,8795.1808,3633.5296,1507.706,2772.1492,4600.3526,5455.9358,8067.0627
2019-08-12,2814.9944,8978.5219,3699.1047,1539.9133,2824.8041,4685.045,5592.1941,8198.7596
2019-08-13,2797.2596,8902.6322,3665.7515,1524.3574,2792.9137,4658.3884,5531.3337,8125.7262
2019-08-14,2808.9146,8966.4691,3682.4015,1536.6595,2804.3553,4683.8403,5571.2686,8155.4398
2019-08-15,2815.7976,9009.6788,3694.0006,1555.7734,2814.3881,4706.5504,5626.1044,8183.959
2019-08-16,2823.8238,9060.9173,3710.5386,1567.9928,2824.2258,4722.6625,5673.0907,8218.4438
2019-08-19,2883.096,9328.9716,3791.0946,1622.8437,2877.2312,4875.0363,5840.8121,8387.7873
2019-08-20,2880.0012,9328.7292,3787.7324,1611.5925,2875.653,4872.6061,5834.6427,8377.3972
2019-08-21,2880.3307,9322.754,3781.7579,1609.8333,2869.2196,4882.7213,5828.9115,8364.347
2019-08-22,2883.4358,9350.557,3793.5061,1613.4575,2878.0047,4887.9142,5849.5727,8388.208
2019-08-23,2897.4253,9362.5488,3820.8638,1615.5592,2917.3773,4887.9024,5865.1052,8471.8494
2019-08-26,2863.5673,9270.3891,3765.9105,1600.7952,2863.4793,4855.4584,5807.5205,8341.7844
2019-08-27,2902.1932,9443.1762,3816.9459,1628.1214,2887.2385,4936.1238,5933.236,8433.0397
2019-08-28,2893.7564,9414.0022,3802.5844,1625.1881,2867.0269,4928.1935,5916.3304,8387.3091
2019-08-29,2890.9192,9398.4702,3790.1867,1620.8606,2855.4504,4934.1838,5916.03,8359.2416
2019-08-30,2886.2365,9365.6764,3799.5863,1610.8982,2872.401,4886.494,5883.09,8380.3672
2019-09-02,2924.1063,9569.4699,3848.3198,1652.2882,2894.9575,5008.2958,5998.4986,8467.9694
2019-09-03,2930.1538,9633.6857,3853.6106,1660.4265,2892.1821,5044.1805,6078.7578,8466.0006
2019-09-04,2957.4116,9700.3192,3886.0012,1669.4104,2919.6782,5093.2662,6104.1338,8542.8905
2019-09-05,2985.8648,9783.504,3925.323,1689.054,2955.8399,5138.4051,6156.809,8641.308
2019-09-06,2999.6013,9823.4188,3948.5075,1692.2391,2981.0728,5154.6378,6177.7026,8698.722
2019-09-09,3024.7388,10001.9308,3972.9484,1733.2301,2981.5862,5263.4594,6299.58,8730.2282
2019-09-10,3021.2024,9964.9263,3959.265,1725.3082,2969.8048,5245.305,6274.3112,8702.2508
2019-09-11,3008.8118,9853.7236,3930.0999,1703.5377,2957.1439,5217.2913,6198.7189,8665.5699
2019-09-12,3031.2351,9919.8038,3972.3799,1710.5723,2999.5617,5242.6115,6238.5881,8766.4902
2019-09-16,3030.7544,9918.0921,3957.7154,1714.3683,2982.4481,5250.3398,6255.6176,8728.7329
2019-09-17,2978.1178,9722.7974,3891.2208,1677.9866,2937.0077,5140.4502,6131.3785,8579.5708
2019-09-18,2985.6586,9753.3113,3910.0837,1679.3059,2954.3577,5141.0381,6164.0571,8620.2573
2019-09-19,2999.2789,9852.196,3924.3823,1705.5991,2956.8294,5191.6687,6226.2523,8634.2877
2019-09-20,3006.4467,9881.249,3935.6511,1705.0471,2963.4349,5204.4848,6253.9096,8655.8842
2019-09-23,2977.0767,9781.14,3890.6616,1684.3236,2930.9132,5171.484,6205.4679,8555.8287
2019-09-24,2985.3406,9811.3766,3901.0758,1694.5964,2940.0806,5180.7418,6221.0363,8583.0705
2019-09-25,2955.4325,9671.0577,3870.9837,1672.6464,2928.8351,5087.0091,6110.0253,8527.4641
2019-09-26,2929.0875,9464.8358,3841.1388,1623.7908,2927.8766,4970.2403,5989.6806,8491.7453
2019-09-27,2932.167,9548.9601,3852.6534,1647.5332,2929.7246,5005.6299,6077.2339,8495.943
2019-09-30,2905.1892,9446.2382,3814.5282,1627.5454,2897.7027,4940.903,5997.804,8409.4869
2019-10-08,2913.5704,9474.7541,3837.6791,1616.5842,2922.348,4941.7607,5984.2549,8459.0119
2019-10-09,2924.8566,9506.5615,3843.2392,1622.415,2922.9797,4982.9535,5999.5268,8476.8615
2019-10-10,2947.7106,9638.1016,3874.6391,1666.9663,2940.8002,5046.3594,6101.0749,8531.565
2019-10-11,2973.6558,9666.5828,3911.7253,1666.8345,2983.1198,5055.5165,6104.1563,8625.9423
2019-10-14,3007.8834,9786.6378,3953.2411,1679.3784,3013.5334,5131.1312,6192.9389,8716.0513
2019-10-15,2991.0459,9671.7288,3936.2498,1660.887,3015.4202,5061.0029,6084.3376,8689.2919
2019-10-16,2978.7124,9642.0595,3922.6854,1656.3719,3004.7233,5038.356,6082.1792,8651.9135
2019-10-17,2977.3342,9645.3887,3925.2216,1658.2592,3011.7535,5029.854,6117.3085,8659.3808
2019-10-18,2938.1413,9533.5052,3869.3777,1648.6253,2963.1753,4961.8072,6044.6296,8520.6632
2019-10-21,2939.6179,9553.5729,3880.8398,1644.5077,2968.9051,4951.0354,6065.0496,8530.1425
2019-10-22,2954.3799,9642.0888,3895.8809,1666.8685,2973.2173,5005.5525,6127.9854,8554.5659
2019-10-23,2941.6188,9567.7488,3871.0848,1650.29,2954.3052,4967.1949,6074.9389,8501.6917
2019-10-24,2940.9215,9555.7613,3870.6678,1653.8646,2959.0317,4958.2465,6075.4589,8500.2201
2019-10-25,2954.9327,9660.4403,3896.7923,1675.3402,2967.0517,4994.5684,6163.9299,8534.8685
2019-10-28,2980.0498,9801.8744,3926.585,1704.4168,2981.3615,5084.4677,6270.0677,8598.3559
2019-10-29,2954.176,9746.0316,3910.226,1686.5802,2968.2831,5007.7126,6230.9266,8537.0978
2019-10-30,2939.3209,9681.5377,3891.2255,1684.0782,2952.1181,4947.8954,6199.9737,8497.1598
2019-10-31,2929.0561,9635.3291,3886.7519,1671.3122,2954.734,4917.4174,6149.599,8494.3049
2019-11-01,2958.1992,9802.3341,3952.3872,1686.9984,3002.6488,4962.3495,6217.9111,8615.5943
2019-11-04,2975.4919,9868.1332,3978.1216,1699.9194,3022.2749,4987.8364,6268.6912,8673.8576
2019-11-05,2991.5622,9938.6067,4002.8128,1713.2892,3039.9772,5025.3029,6328.7084,8727.857
2019-11-06,2978.5955,9860.9748,3984.8816,1703.0175,3032.7916,4974.7343,6277.1172,8700.7558
2019-11-07,2978.7144,9917.4871,3991.8749,1715.5753,3033.2991,5007.0666,6309.0539,8704.9799
2019-11-08,2964.1849,9895.3367,3973.0107,1711.2157,3012.4594,4988.2938,6309.009,8651.7855
2019-11-11,2909.9746,9680.5745,3902.9783,1673.1288,2965.7075,4876.1594,6206.7632,8508.3514
2019-11-12,2914.8232,9670.1441,3903.6888,1671.4421,2971.3606,4881.6144,6203.0581,8518.1221
2019-11-13,2905.2409,9687.8531,3899.9815,1681.7939,2967.6702,4875.543,6221.3232,8498.4771
2019-11-14,2909.8697,9746.5606,3905.857,1692.5827,2968.5686,4912.1075,6265.6664,8504.8043
2019-11-15,2891.3431,9647.9915,3877.0892,1674.7838,2954.7013,4868.4367,6197.5246,8456.1022
2019-11-18,2909.2002,9715.2746,3907.9291,1682.4917,2980.9457,4892.4609,6241.4184,8526.908
2019-11-19,2933.9908,9889.7537,3947.0392,1729.0785,3000.7451,4975.1128,6367.1098,8590.0427
2019-11-20,2911.0534,9809.0476,3907.8641,1719.6649,2968.1238,4946.2757,6303.2686,8508.3035
2019-11-21,2903.6379,9774.4426,3889.598,1713.2023,2949.3369,4945.7188,6292.7703,8469.9227
2019-11-22,2885.2884,9626.9025,3849.9948,1679.8026,2922.2669,4904.0828,6175.5672,8405.7975
2019-11-25,2906.1688,9626.3556,3878.2061,1661.7742,2951.2474,4901.5021,6117.3871,8479.8823
2019-11-26,2907.0602,9677.2341,3891.6533,1679.0823,2946.5669,4882.1624,6154.7787,8485.8726
2019-11-27,2903.1947,9648.3922,3875.6186,1674.3888,2944.3218,4904.2568,6151.2678,8463.8158
2019-11-28,2889.6934,9622.1438,3862.3029,1673.7948,2930.4816,4889.2595,6114.9626,8429.7449
2019-11-29,2871.9813,9582.1558,3828.6706,1664.8963,2894.7154,4894.9416,6096.4767,8352.6143
2019-12-02,2875.8072,9605.1887,3836.0589,1669.5358,2899.439,4905.4209,6107.5181,8364.6787
2019-12-03,2884.6988,9657.6534,3851.0873,1675.3852,2909.6232,4926.4548,6123.144,8391.1185
2019-12-04,2878.1157,9687.9508,3849.819,1673.7793,2901.0663,4920.6682,6132.9845,8368.744
2019-12-05,2899.4685,9799.0695,3879.3638,1709.8264,2921.9474,4967.6021,6232.7428,8428.1357
2019-12-06,2912.0136,9878.6229,3902.3853,1726.8011,2939.8184,5010.5104,6289.4601,8472.6956
2019-12-09,2914.4775,9876.2684,3895.4468,1721.0707,2933.0421,5024.604,6249.6376,8465.4563
2019-12-10,2917.3157,9915.8658,3900.3843,1734.0216,2936.9931,5049.0514,6275.6691,8476.2971
2019-12-11,2924.4173,9852.7134,3902.7492,1718.2595,2949.6467,5027.2784,6242.0701,8503.9535
2019-12-12,2915.698,9836.2347,3891.0242,1720.986,2938.0356,5012.0011,6225.1306,8475.2216
2019-12-13,2967.6764,10004.6244,3968.2211,1755.4132,3006.3127,5073.6858,6339.2573,8647.5318
2019-12-16,2984.3925,10158.2412,3987.5464,1780.333,2999.2015,5166.0391,6452.1308,8661.9404
2019-12-17,3022.4219,10306.0316,4041.7996,1801.6162,3033.1423,5236.0624,6546.4463,8769.9557
2019-12-18,3017.0444,10294.6601,4032.7826,1792.4178,3025.7847,5235.1248,6553.1153,8743.7658
2019-12-19,3017.0658,10296.291,4027.1495,1790.4375,3017.7128,5241.7376,6528.503,8724.7948
2019-12-20,3004.9376,10229.4868,4017.2527,1771.7065,3012.6257,5184.6752,6495.2293,8705.9562
2019-12-23,2962.7513,10056.2081,3967.0962,1736.624,2984.2426,5084.3505,6381.1331,8602.2839
2019-12-24,2982.6806,10189.2859,3992.9581,1769.8688,2996.765,5162.0702,6470.8908,8652.0457
2019-12-25,2981.8805,10229.5781,3990.8671,1784.3947,2986.0036,5183.0986,6504.8352,8638.0805
2019-12-26,3007.3546,10303.7153,4025.9879,1793.6354,3011.6361,5219.1404,6543.2982,8717.8718
2019-12-27,3005.0355,10233.772,4022.0278,1767.5818,3017.7787,5179.1929,6500.4849,8723.605
2019-12-30,3040.0239,10365.9572,4081.6334,1790.2385,3062.75,5241.9383,6570.2207,8859.993
2019-12-31,3050.124,10430.7662,4096.5821,1798.1181,3063.219,5267.6622,6632.6844,8877.7681
2020-01-02,3085.1976,10638.8247,4152.2408,1832.7416,3090.8331,5366.1375,6809.4794,8970.5173
2020-01-03,3083.7858,10656.4066,4144.9649,1836.0118,3078.2793,5380.6372,6829.6648,8946.5499
2020-01-06,3083.4083,10698.2738,4129.2954,1859.9209,3056.8359,5434.8503,6888.3791,8903.6367
2020-01-07,3104.8015,10829.0454,4160.2274,1893.2141,3074.0152,5499.8395,6964.9006,8957.6528
2020-01-08,3066.8925,10706.8685,4112.3172,1862.6992,3037.8525,5423.7966,6869.3547,8844.556
2020-01-09,3094.8819,10898.1665,4164.3697,1913.1422,3067.5456,5497.5429,6997.6405,8934.5986
2020-01-10,3092.2907,10879.8423,4163.1849,1904.1945,3067.881,5480.2279,6981.0769,8934.7686
2020-01-13,3115.5696,11040.2015,4203.9883,1935.0716,3090.1284,5559.6272,7118.5431,9011.0182
2020-01-14,3106.8204,10988.7671,4189.8862,1922.5573,3080.6016,5542.3316,7114.8515,8982.5885
2020-01-15,3090.0379,10972.3163,4166.7344,1924.2384,3058.0078,5530.0266,7125.4242,8924.1992
2020-01-16,3074.0814,10967.4352,4149.0434,1929.9608,3043.0931,5527.6676,7130.1562,8883.7804
2020-01-17,3075.4955,10954.388,4154.853,1932.5106,3053.1729,5510.0453,7110.7215,8905.5192
